"","qname","log2fc"
"16105","GBF1_w_104000980.27","0.215008457643352"
"16106","GBF1_w_104000981.25","0.143294510303161"
"16107","GBF1_w_104000981.26","-0.10887592365565"
"16108","GBF1_w_104000989.25","0.123039245800735"
"16109","GBF1_w_104001003.24","0.270655200606197"
"16110","GBF1_w_104001003.25","0.277258038662761"
"16111","GBF1_w_104001004.23","0.533517936845729"
"16112","GBF1_w_104001004.24","-0.335977000611509"
"16113","GBF1_w_104001026.26","0.726394723170151"
"16114","GBF1_w_104001026.27","0.29895100048297"
"16115","GBF1_w_104001026.28","-0.306580624005435"
"16116","GBF1_w_104001033.22","-0.744235012215607"
"16117","GBF1_w_104001033.28","0.31917111365774"
"16118","GBF1_w_104001052.28","-0.169759289670711"
"16119","GBF1_w_104001053.27","-0.0972057780543903"
"16120","GBF1_w_104001060.24","-0.0131237900146557"
"16121","GBF1_w_104001060.26","0.0874189616715636"
"16122","GBF1_w_104001060.28","-0.0399352568524253"
"16123","GBF1_w_104001061.23","0.0962309652374518"
"16124","GBF1_w_104001061.25","0.0419254203711589"
"16125","GBF1_w_104001061.27","0.00379248540726967"
"16126","GBF1_w_104001062.24","-0.466174838907967"
"16127","GBF1_w_104001062.26","-0.01996115406655"
"16128","GBF1_w_104001062.28","0.141300187868325"
"16129","GBF1_w_104001067.28","-0.0975964925525382"
"16130","GBF1_w_104001097.26","0.182952028533867"
"16131","GBF1_w_104001114.28","0.107286942535732"
"16132","GBF1_w_104001115.27","-0.20983421087252"
"16133","GBF1_w_104001166.25","-0.00400051476107461"
"16134","GBF1_w_104001166.26","0.299600972667164"
"16135","GBF1_w_104001166.28","0.20636551637967"
"16136","GBF1_w_104001173.24","0.30731601051104"
"16137","GBF1_w_104001173.25","0.538435523027673"
"16138","GBF1_w_104001194.27","0.114512685619893"
"16139","GBF1_w_104001195.26","0.221984258174795"
"16140","GBF1_w_104001195.28","0.0338106971230941"
"16141","GBF1_w_104001196.25","0.293539486266357"
"16142","GBF1_w_104001196.27","0.0558637097841459"
"16143","GBF1_w_104001203.26","0.35142295385879"
"16144","GBF1_w_104001203.28","-0.312308795910286"
"16145","GBF1_w_104001204.25","0.077605871742397"
"16146","GBF1_w_104001204.27","0.678929140628006"
"16147","GBF1_w_104001204.28","0.166777232640365"
"16148","GBF1_w_104001209.28","-0.35536262490098"
"16149","GBF1_w_104001212.25","0.346909147160634"
"16150","GBF1_w_104001212.27","0.176250408607415"
"16151","GBF1_w_104001217.24","0.395163440089172"
"16152","GBF1_w_104001230.25","-0.201396772019043"
"16153","GBF1_w_104001230.27","-0.113005197499767"
"16154","GBF1_w_104001253.22","0.0180599955591625"
"16155","GBF1_w_104001253.23","-0.386309434229887"
"16156","GBF1_w_104001253.26","-0.450911619249132"
"16157","GBF1_w_104001253.27","0.0978289861448356"
"16158","GBF1_w_104001258.25","-0.486569144182628"
"16159","GBF1_w_104001258.27","-0.278747206291522"
"16160","GBF1_w_104001258.28","0.0527181657596616"
"16161","GBF1_w_104001268.25","0.246854677354677"
"16162","GBF1_w_104001273.28","-0.272456106991112"
"16163","GBF1_w_104001274.27","0.470015913501141"
"16164","GBF1_w_104001278.23","0.0866925842467004"
"16165","GBF1_w_104001278.27","0.384053517805578"
"16166","GBF1_w_104001278.28","0.202413455752744"
"16167","GBF1_w_104001284.22","0.142488585927011"
"16168","GBF1_w_104001284.27","0.253350345599796"
"16169","GBF1_w_104001285.26","0.628354445463239"
"16170","GBF1_w_104001285.28","0.16880761029709"
"16171","GBF1_w_104001319.25","-0.108227698772217"
"16172","GBF1_w_104001320.24","0.209737632826208"
"16173","GBF1_w_104001320.28","-0.0281452705703547"
"16174","GBF1_w_104001323.25","-0.0529411272351501"
"16175","GBF1_w_104001323.26","-0.254510941070783"
"16176","GBF1_w_104001323.27","-0.00988977924971341"
"16177","GBF1_w_104001323.28","-0.589073063973487"
"16178","GBF1_w_104001333.27","0.463646888987057"
"16179","GBF1_w_104001333.28","0.0278989763725914"
"16180","GBF1_w_104001359.26","0.191411903985516"
"16181","GBF1_w_104001366.27","-0.254554584869727"
"16182","GBF1_w_104001367.26","0.413283434685874"
"16183","GBF1_w_104001382.26","0.698689645378147"
"16184","GBF1_w_104001382.27","0.177510606713906"
"16185","GBF1_w_104001382.28","-0.0967094619169572"
"16186","GBF1_w_104001383.26","0.0520745507080767"
"16187","GBF1_w_104001383.27","-0.201239145087349"
"16188","GBF1_w_104001383.28","-0.023714714729475"
"16189","GBF1_w_104001402.27","-0.115293508271836"
"16190","GBF1_w_104001407.26","0.172324378051866"
"16191","GBF1_w_104001407.27","0.353134542228803"
"16192","GBF1_w_104001408.25","-0.0135479339421951"
"16193","GBF1_w_104001408.26","0.245027926582065"
"16194","GBF1_w_104001409.28","-0.0305514145731782"
"16195","GBF1_w_104001412.25","0.125444664938916"
"16196","GBF1_w_104001432.24","-0.117863231316552"
"16197","GBF1_w_104001432.25","-0.675685334468891"
"16198","GBF1_w_104001432.26","0.0623182939335702"
"16199","GBF1_w_104001432.28","-0.183046748849057"
"16200","GBF1_w_104001443.26","-0.224950607226765"
"16201","GBF1_w_104001450.25","0.0755637152445712"
"16202","GBF1_w_104001450.27","-0.0563801615776208"
"16203","GBF1_w_104001451.26","0.546289473139422"
"16204","GBF1_w_104001451.28","0.201125307669782"
"16205","GBF1_w_104001452.25","0.862358455207906"
"16206","GBF1_w_104001452.27","0.370998263640245"
"16207","GBF1_w_104001455.24","-0.483471383992386"
"16208","GBF1_w_104001455.27","0.294573083432761"
"16209","GBF1_w_104001456.26","-0.202149230305466"
"16210","GBF1_w_104001492.27","0.0578520669382775"
"16211","GBF1_w_104001492.28","0.235732407297087"
"16212","GBF1_w_104001497.25","-0.123904277299267"
"16213","GBF1_w_104001497.27","-0.115813488244205"
"16214","GBF1_w_104001498.26","0.529659798673865"
"16215","GBF1_w_104001498.28","-0.111410223131247"
"16216","GBF1_w_104001499.25","0.125523363154863"
"16217","GBF1_w_104001499.27","0.00568047212901288"
"16218","GBF1_w_104001499.28","0.56791680779992"
"16219","GBF1_w_104001502.28","-0.0144318596234966"
"16220","GBF1_w_104001503.24","-0.212667695548722"
"16221","GBF1_w_104001503.27","0.223043588607506"
"16222","GBF1_w_104001504.23","-0.318312388864138"
"16223","GBF1_w_104001504.26","-0.00690595157065331"
"16224","GBF1_w_104001518.26","0.0329905561187358"
"16225","GBF1_w_104001525.24","-0.19012664122085"
"16226","GBF1_w_104001525.25","-0.123850834314389"
"16227","GBF1_w_104001548.26","-0.411118858536131"
"16228","GBF1_w_104001548.27","0.151956355245385"
"16229","GBF1_w_104001572.26","0.187247803079701"
"16230","GBF1_w_104001573.25","-0.0987889022792717"
"16231","GBF1_w_104001573.28","0.0851641847966013"
"16232","GBF1_w_104001580.25","-0.0279055395928642"
"16233","GBF1_w_104001580.28","0.583245008008907"
"16234","GBF1_w_104001621.24","-0.221909542690156"
"16235","GBF1_w_104001621.27","-0.0665040164185807"
"16236","GBF1_w_104001627.23","-0.0730978693162496"
"16237","GBF1_w_104001627.24","0.243249009207963"
"16238","GBF1_w_104001628.23","-0.0393945601510581"
"16239","GBF1_w_104001629.22","-0.198582049519354"
"16240","GBF1_w_104001649.24","-0.539685034863422"
"16241","GBF1_w_104001649.26","-0.193382553719983"
"16242","GBF1_w_104001649.27","-0.259805845033323"
"16243","GBF1_w_104001671.23","-0.345315931956175"
"16244","GBF1_w_104001671.26","-0.0605116307228596"
"16245","GBF1_w_104001671.28","-0.194681920964653"
"16246","GBF1_w_104001674.23","0.449222100569323"
"16247","GBF1_w_104001674.25","-0.326572933487492"
"16248","GBF1_w_104001674.28","-0.0635370088665524"
"16249","GBF1_w_104001701.26","-0.0964018664113197"
"16250","GBF1_w_104001701.28","-0.110537626630569"
"16251","GBF1_w_104001715.25","0.203891432559672"
"16252","GBF1_w_104001715.26","0.0891712480165419"
"16253","GBF1_w_104001725.26","-0.177990780014725"
"16254","GBF1_w_104001725.27","-0.209064121988752"
"16255","GBF1_w_104001725.28","-0.151297230061497"
"16256","GBF1_w_104001747.25","0.850224814345632"
"16257","GBF1_w_104001747.26","0.405500237030387"
"16258","GBF1_w_104001747.28","-0.087129277702187"
"16259","GBF1_w_104001750.25","-0.426104301012605"
"16260","GBF1_w_104001750.26","0.339715631360039"
"16261","GBF1_w_104001750.27","-0.123503133927234"
"16262","GBF1_w_104001751.24","0.126619758557303"
"16263","GBF1_w_104001751.25","-0.106940791344511"
"16264","GBF1_w_104001751.26","-0.126011671677042"
"16265","GBF1_w_104001751.28","-0.00566114363652266"
"16266","GBF1_w_104001766.25","-0.785764325169907"
"16267","GBF1_w_104001771.24","-0.113299476754813"
"16268","GBF1_w_104001771.25","0.104051002257837"
"16269","GBF1_w_104001771.27","0.685111561884198"
"16270","GBF1_w_104001774.24","-0.219972774107385"
"16271","GBF1_w_104001774.27","0.57394480818387"
"16272","GBF1_w_104001775.23","-0.589965185150608"
"16273","GBF1_w_104001775.26","0.0757776396024459"
"16274","GBF1_w_104001785.28","-0.0628572462135447"
"16275","GBF1_w_104001794.27","-0.0155471699878977"
"16276","GBF1_w_104001806.28","-0.133599689786053"
"16277","GBF1_w_104001812.27","-0.133071838308547"
"16278","GBF1_w_104001822.26","0.202000252861925"
"16279","GBF1_w_104001840.26","0.420005134909691"
"16280","GBF1_w_104001844.27","0.190043337493537"
"16281","GBF1_w_104001850.27","0.269364744532088"
"16282","GBF1_w_104001892.27","-0.0966973258312403"
"16283","GBF1_w_104001892.28","0.143909442126051"
"16284","GBF1_w_104001918.26","-0.344241479615027"
"16285","GBF1_w_104001919.25","0.313563504742991"
"16286","GBF1_w_104001919.28","0.0643104202319258"
"16287","GBF1_w_104001920.24","0.530081200859893"
"16288","GBF1_w_104001920.27","-0.0910041417300843"
"16289","GBF1_w_104001921.26","0.333223437435502"
"16290","GBF1_w_104001930.28","0.0450776718666756"
"16291","GBF1_w_104001978.23","0.0489441382901874"
"16292","GBF1_w_104001978.24","-0.0129335830650155"
"16293","GBF1_w_104001978.26","-0.119152529301565"
"16294","GBF1_w_104001991.26","-0.410806943783802"
"16295","GBF1_w_104001991.28","0.0540604466439435"
"16296","GBF1_w_104002000.28","0.37090409584246"
"16297","GBF1_w_104002054.28","0.538819636669825"
"16298","GBF1_w_104002055.27","0.293599065087652"
"16299","GBF1_w_104002055.28","-0.116910733195547"
"16300","GBF1_w_104002113.27","-0.0694655592964104"
"16301","GBF1_w_104002113.28","-0.0507480523391441"
"16302","GBF1_w_104002125.26","-0.318576234343828"
"16303","GBF1_w_104002139.25","-0.246150699395589"
"16304","GBF1_w_104002139.27","-0.284183344945627"
"16305","GBF1_w_104002139.28","0.812492782570228"
"16306","GBF1_w_104002140.24","-0.0363949574076108"
"16307","GBF1_w_104002140.26","-0.071071501569345"
"16308","GBF1_w_104002140.27","0.63369512256992"
"16309","GBF1_w_104002140.28","0.0725263877452177"
"16310","GBF1_w_104002165.28","-0.0779882705261395"
"16311","GBF1_w_104002166.27","-0.0223770440695894"
"16312","GBF1_w_104002188.25","-0.0144369712746258"
"16313","GBF1_w_104002188.26","-0.0339715475626173"
"16314","GBF1_w_104002189.24","-0.131636177857813"
"16315","GBF1_w_104002189.25","-0.0709190626963502"
"16316","GBF1_w_104002212.27","0.181676949196887"
"16317","GBF1_w_104002212.28","0.10859044001743"
"16318","GBF1_w_104002230.28","-0.0619308927505122"
"16319","GBF1_w_104002238.27","0.0947961038621869"
"16320","GBF1_w_104002276.27","0.545364817871061"
"16321","GBF1_w_104002287.24","-0.0809463368603112"
"16322","GBF1_w_104002287.26","0.028329234618864"
"16323","GBF1_w_104002287.28","0.0255873852616206"
"16324","GBF1_w_104002308.26","0.122739980828822"
"16325","GBF1_w_104002308.27","0.0911362427608359"
"16326","GBF1_w_104002309.25","0.534605229092486"
"16327","GBF1_w_104002309.26","-0.131043669393736"
"16328","GBF1_w_104002358.27","0.186040750578301"
"16329","GBF1_w_104002359.26","-0.0413429619750495"
"16330","GBF1_w_104002359.28","0.0263203007038431"
"16331","GBF1_w_104002386.26","-0.19295094525657"
"16332","GBF1_w_104002386.28","0.106832781378665"
"16333","GBF1_w_104002394.26","-0.510010170550844"
"16334","GBF1_w_104002394.28","0.0961882791659568"
"16335","GBF1_w_104002707.25","-0.013703466628014"
"16336","GBF1_w_104002707.26","0.00390589607025569"
"16337","GBF1_w_104002707.27","0.222390419375795"
"16338","GBF1_w_104002713.27","-0.244275302876361"
"16339","GBF1_w_104002714.26","0.169640449685516"
"16340","GBF1_w_104002731.28","0.0109537568907653"
"16341","GBF1_w_104002732.27","0.305477122900698"
"16342","GBF1_w_104002784.28","-0.162854470831038"
"16343","GBF1_w_104002811.24","0.0998304235846579"
"16344","GBF1_w_104002811.25","0.0579713520760457"
"16345","GBF1_w_104002825.24","-0.191189194029238"
"16346","GBF1_w_104002825.27","0.0215664517348852"
"16347","GBF1_w_104002834.27","0.445002323446735"
"16348","GBF1_w_104002834.28","0.171226738732989"
"16349","GBF1_w_104002853.23","-0.211316070752981"
"16350","GBF1_w_104002853.25","-0.30445215353269"
"16351","GBF1_w_104002853.27","-0.000480965522870036"
"16352","GBF1_w_104002853.28","-0.226366880037568"
"16353","GBF1_w_104002860.27","-0.248126331884736"
"16354","GBF1_w_104002860.28","-0.0329375786516867"
"16355","GBF1_w_104002879.26","-0.0861958799804814"
"16356","GBF1_w_104002879.27","-0.410102867661124"
"16357","GBF1_w_104002879.28","0.00264468800507477"
"16358","GBF1_w_104002886.24","-0.170164363805291"
"16359","GBF1_w_104002904.26","0.230881512066556"
"16360","GBF1_w_104002904.28","-0.301649795576615"
"16361","GBF1_w_104002905.25","0.0255208853564878"
"16362","GBF1_w_104002905.27","0.0141870819240418"
"16363","GBF1_w_104002905.28","0.126092129331756"
"16364","GBF1_w_104002925.23","0.241398317718358"
"16365","GBF1_w_104002925.28","0.22195413067839"
"16366","GBF1_w_104002934.27","-0.141739288642166"
"16367","GBF1_w_104002970.25","-0.0908035050553018"
"16368","GBF1_w_104002970.26","0.140985957843048"
"16369","GBF1_w_104002970.27","0.57457035187272"
"16370","GBF1_w_104002995.28","0.130655990023241"
"16371","GBF1_w_104003009.26","-0.166401016160313"
"16372","GBF1_w_104003009.27","0.317062754085213"
"16373","GBF1_w_104003010.25","-0.165291942960785"
"16374","GBF1_w_104003010.26","0.110672261423864"
"16375","GBF1_w_104003010.28","0.155598749716602"
"16376","GBF1_w_104003034.26","-0.128606751587871"
"16377","GBF1_w_104003233.24","0.0729633882200684"
"16378","GBF1_w_104003233.26","0.0547801007766569"
"16379","GBF1_w_104003236.23","0.0143918046401285"
"16380","GBF1_w_104003236.27","0.0450711616768593"
"16381","GBF1_w_104003237.26","-0.0853669903760785"
"16382","GBF1_w_104003238.25","-0.0691800870971969"
"16383","GBF1_w_104003325.26","-0.0183611288757322"
"16384","GBF1_w_104003326.25","0.0314348280689696"
"16385","GBF1_w_104003342.22","-0.293684782568943"
"16386","GBF1_w_104003342.24","0.29895969985435"
"16387","GBF1_w_104003342.28","0.0707578694026858"
"16388","GBF1_w_104003354.26","-0.0489287140105732"
"16389","GBF1_w_104003354.27","-0.176850105851414"
"16390","GBF1_w_104003354.28","0.172477187237738"
"16391","GBF1_w_104003360.27","-0.0518075774570814"
"16392","GBF1_w_104003379.25","-0.189377347899055"
"16393","GBF1_w_104003468.27","-0.0905662335426718"
"16394","GBF1_w_104003469.26","0.349699308752719"
"16395","GBF1_w_104003500.27","0.207559813239434"
"16396","GBF1_w_104003500.28","0.200676610896788"
"16397","GBF1_w_104003511.25","-0.10593815285753"
"16398","GBF1_w_104003512.24","-0.299423501820423"
"16399","GBF1_w_104003526.26","0.0178670348603538"
"16400","GBF1_w_104003527.25","0.070030604852027"
"16401","GBF1_w_104003988.27","0.121296137694405"
"16402","GBF1_w_104004078.26","0.124827433271148"
"16403","GBF1_w_104004082.28","-0.224699902260015"
"16404","GBF1_w_104004094.26","-0.227301911143878"
"16405","GBF1_w_104004126.28","0.203439498012228"
"16406","GBF1_w_104004127.27","0.210011460183114"
"16407","GBF1_w_104004159.26","-0.268614771755285"
"16408","GBF1_w_104004159.27","0.597315212684586"
"16409","GBF1_w_104004171.26","-0.163019029528412"
"16410","GBF1_w_104004184.24","-0.146663421722152"
"16411","GBF1_w_104004184.25","0.0518667529929721"
"16412","GBF1_w_104004207.28","-0.135983979354711"
"16413","GBF1_w_104004306.26","0.333492162321529"
"16414","GBF1_w_104004310.28","0.97197409954375"
"16415","GBF1_w_104004311.27","0.468558735106646"
"16416","GBF1_w_104004318.24","0.109216616471552"
"16417","GBF1_w_104004319.23","0.111496651998311"
"16418","GBF1_w_104004359.26","-0.599568037489622"
"16419","GBF1_w_104004396.26","-0.216699852412002"
"16420","GBF1_w_104004410.26","0.034375719078246"
"16421","GBF1_w_104004452.28","0.148996949482998"
"16422","GBF1_w_104004453.27","0.17958546671953"
"16423","GBF1_w_104004502.27","-0.621055666922788"
"16424","GBF1_w_104004518.26","0.0684862603342289"
"16425","GBF1_w_104004519.25","-0.381917334630094"
"16426","GBF1_w_104004569.27","-0.240062764012963"
"16427","GBF1_w_104004569.28","-0.246494150942721"
"16428","GBF1_w_104004570.26","0.455149404587413"
"16429","GBF1_w_104004570.27","-0.208679990173796"
"16430","GBF1_w_104004631.27","0.309500468312911"
"16431","GBF1_w_104004734.28","-0.175869558705282"
"16432","GBF1_w_104004817.28","0.152059494956288"
"16433","GBF1_w_104004826.22","-0.0601756513737629"
"16434","GBF1_w_104004865.27","0.160452293109057"
"16435","GBF1_w_104004866.26","0.0321336271938112"
"16436","GBF1_w_104004907.24","-0.78599410138705"
"16437","GBF1_w_104004907.25","-0.634384450228431"
"16438","GBF1_w_104004907.26","-0.558960654025828"
"16439","GBF1_w_104004907.27","-0.495828821934246"
"16440","GBF1_w_104004908.24","-0.308262882366919"
"16441","GBF1_w_104004908.25","-0.423323434145846"
"16442","GBF1_w_104004908.26","-0.14949987746548"
"16443","GBF1_w_104004908.28","0.273188480369291"
"16444","GBF1_w_104004930.27","0.133167570109125"
"16445","GBF1_w_104004930.28","0.131926832351618"
"16446","GBF1_w_104004931.26","-0.543335554820722"
"16447","GBF1_w_104004931.27","-0.231269041842778"
"16448","GBF1_w_104004932.25","-0.0469320668630164"
"16449","GBF1_w_104004932.26","-0.475984634488534"
"16450","GBF1_w_104004936.28","0.132897354217102"
"16451","GBF1_w_104004937.27","0.124315122506889"
"16452","GBF1_w_104004937.28","0.296682882788477"
"16453","GBF1_w_104004942.24","-0.124666255050335"
"16454","GBF1_w_104004942.25","-0.0760414531254011"
"16455","GBF1_w_104004946.28","0.117117992820105"
"16456","GBF1_w_104004956.26","-0.284004315795207"
"16457","GBF1_w_104004956.27","-0.45045628907833"
"16458","GBF1_w_104004963.25","-0.671710397536192"
"16459","GBF1_w_104004963.26","-0.675211161901416"
"16460","GBF1_w_104004964.24","-0.568699321741132"
"16461","GBF1_w_104004964.25","-0.471184463094437"
"16462","GBF1_w_104004965.24","-0.481598797303936"
"16463","GBF1_w_104004965.28","-0.451953480046472"
"16464","GBF1_w_104004973.27","0.176633615298967"
"16465","GBF1_w_104004974.26","0.0427886869770471"
"16466","GBF1_w_104004981.22","-0.423832927995104"
"16467","GBF1_w_104004981.25","-0.240276324080333"
"16468","GBF1_w_104004981.26","-0.0896320538847949"
"16469","GBF1_w_104004987.24","-0.39951902123379"
"16470","GBF1_w_104004987.26","-0.109701656784207"
"16471","GBF1_w_104004992.24","-0.786588062325638"
"16472","GBF1_w_104004992.25","-0.421991185328908"
"16473","GBF1_w_104005005.24","-0.446868096737474"
"16474","GBF1_w_104005005.26","-0.0269085108603746"
"16475","GBF1_w_104005015.24","-0.423000861472354"
"16476","GBF1_w_104005015.25","-0.955219998912185"
"16477","GBF1_w_104005015.28","-0.0966984751706365"
"16478","GBF1_w_104005022.28","-0.170508406884592"
"16479","GBF1_w_104005025.25","-0.0677186981313213"
"16480","GBF1_w_104005025.26","0.37386344667225"
"16481","GBF1_w_104005025.28","0.0977033354921241"
"16482","GBF1_w_104005120.25","-0.769917641156127"
"16483","GBF1_w_104005120.28","-0.298909654886394"
"16484","GBF1_w_104005121.24","0.0223235386537757"
"16485","GBF1_w_104005121.27","-0.00613813174093421"
"16486","GBF1_w_104005130.25","-0.00155195576587142"
"16487","GBF1_w_104005130.27","-0.42353383086076"
"16488","GBF1_w_104005131.24","-0.560839179898719"
"16489","GBF1_w_104005131.26","0.241577136563599"
"16490","GBF1_w_104005163.26","0.0838363811593608"
"16491","GBF1_w_104005173.28","-0.0859369733303156"
"16492","GBF1_w_104005180.28","-0.0584284964406586"
"16493","GBF1_w_104005264.24","-0.0597692597490651"
"16494","GBF1_w_104005322.25","0.479951475819532"
"16495","GBF1_w_104005322.28","0.0787421585832815"
"16496","GBF1_w_104005323.24","0.693005277669341"
"16497","GBF1_w_104005323.27","0.579352408088722"
"16498","GBF1_w_104005335.25","0.00608209147389653"
"16499","GBF1_w_104005336.24","1.17435509431906"
"16500","GBF1_w_104005336.28","-0.310016746180223"
"16501","GBF1_w_104005340.24","0.16842710264805"
"16502","GBF1_w_104005341.23","0.480575702564089"
"16503","GBF1_w_104005341.28","-0.0682523659392884"
"16504","GBF1_w_104005354.24","-0.13654995418824"
"16505","GBF1_w_104005354.25","0.0117996391582303"
"16506","GBF1_w_104005372.26","0.106072322968236"
"16507","GBF1_w_104005372.27","0.480814366123676"
"16508","GBF1_w_104005373.25","0.447602557936445"
"16509","GBF1_w_104005373.26","0.180922970460636"
"16510","GBF1_w_104005377.22","0.370262734737709"
"16511","GBF1_w_104005422.27","-1.19515513693671"
"16512","GBF1_w_104005423.26",NA
"16513","GBF1_w_104005433.27","0.117988315457541"
"16514","GBF1_w_104005439.26","0.702192836996782"
"16515","GBF1_w_104005439.27","0.133515459109782"
"16516","GBF1_w_104005461.27","0.416775316911826"
"16517","GBF1_w_104005464.24","0.40835769634846"
"16518","GBF1_w_104005464.27","0.405447357950116"
"16519","GBF1_w_104005513.24","0.119431910246722"
"16520","GBF1_w_104005514.23","0.474630286496965"
"16521","GBF1_w_104005514.28","0.602010422035162"
"16522","GBF1_w_104005515.27","0.19093047220735"
"16523","GBF1_w_104005518.24","0.358526640366752"
"16524","GBF1_w_104005518.27","-0.0652636259168422"
"16525","GBF1_w_104005529.24","0.093221973745442"
"16526","GBF1_w_104005529.27","0.0763860943526938"
"16527","GBF1_w_104005529.28","0.223463834424223"
"16528","GBF1_w_104005555.25","0.409175901561417"
"16529","GBF1_w_104005555.26","0.21328989726301"
"16530","GBF1_w_104005555.28","0.0485486742091465"
"16531","GBF1_w_104005564.28","0.527977886991319"
"16532","GBF1_w_104005616.28","0.126648187829781"
"16533","GBF1_w_104005617.27","0.1178736939278"
"16534","GBF1_w_104005633.23","0.135110093444441"
"16535","GBF1_w_104005633.27","-0.152382511244597"
"16536","GBF1_w_104005726.25","0.00822920623607447"
"16537","GBF1_w_104005726.28","-0.0480034112358747"
"16538","GBF1_w_104005732.22","0.0856019523768257"
"16539","GBF1_w_104005732.24","0.490659933412281"
"16540","GBF1_w_104005732.26","0.210161958064806"
"16541","GBF1_w_104005767.23","0.0299282578772905"
"16542","GBF1_w_104005780.28","0.0230034563997912"
"16543","GBF1_w_104005796.24","0.129276494274063"
"16544","GBF1_w_104005796.27","-0.0616392845297908"
"16545","GBF1_w_104005797.23","0.0157629563319764"
"16546","GBF1_w_104005797.26","0.0899150933538468"
"16547","GBF1_w_104005797.28","-0.00494917256797881"
"16548","GBF1_w_104005807.24","-0.0157649750049082"
"16549","GBF1_w_104005807.27","0.115375807249554"
"16550","GBF1_w_104005829.26","0.540040438063299"
"16551","GBF1_w_104005829.27","-0.342835885296867"
"16552","GBF1_w_104005829.28","-0.162598579068555"
"16553","GBF1_w_104005845.25","0.297002856317682"
"16554","GBF1_w_104005854.27","-0.136404608195824"
"16555","GBF1_w_104005854.28","0.0683099034601873"
"16556","GBF1_w_104005855.26","0.238200583869145"
"16557","GBF1_w_104005855.27","0.0602849900351974"
"16558","GBF1_w_104005973.26","-0.0878033696380211"
"16559","GBF1_w_104006023.28","0.0923128566420021"
"16560","GBF1_w_104006105.25","-0.140836137550052"
"16561","GBF1_w_104006105.26","-0.273229047404063"
"16562","GBF1_w_104006129.25","0.0615349661294367"
"16563","GBF1_w_104006171.27","-0.182202433147631"
"16564","GBF1_w_104006181.27","0.19302674303784"
"16565","GBF1_w_104006283.24","0.573373269223548"
"16566","GBF1_w_104006283.28","0.0383726824191138"
"16567","GBF1_w_104006418.27","-0.105578142232899"
"16568","GBF1_w_104006418.28","-0.128751685213911"
"16569","GBF1_w_104006419.25","0.310096383708611"
"16570","GBF1_w_104006419.26","-0.185702209068225"
"16571","GBF1_w_104006419.27","0.171680593829197"
"16572","GBF1_w_104006443.23","0.30588544486575"
"16573","GBF1_w_104006474.28","-0.182170130641576"
"16574","GBF1_w_104006620.28","0.125397151708966"
"16575","GBF1_w_104006621.27","0.268889290709375"
"16576","GBF1_w_104006745.27","0.0506160973214738"
"16577","GBF1_w_104006752.24","-0.000292752336492262"
"16578","GBF1_w_104006830.28","0.0511776407251703"
"16579","GBF1_w_104006841.24","-0.183875640358674"
"16580","GBF1_w_104006841.26","0.0809495033853909"
"16581","GBF1_w_104006842.25","-0.127182985065328"
"16582","GBF1_w_104006903.24","-0.190571080017959"
"16583","GBF1_w_104006972.28","0.0545333049811534"
"16584","GBF1_w_104007084.28","0.341273760993082"
"16585","GBF1_w_104007167.26","0.223837401698214"
"16586","GBF1_w_104007167.28","0.167414645049008"
"16587","GBF1_w_104007168.25","0.750607629378536"
"16588","GBF1_w_104007168.27","0.0322933716109722"
"16589","GBF1_w_104007169.24","0.236906591193894"
"16590","GBF1_w_104007169.26","0.238935199799754"
"16591","GBF1_w_104007172.23","0.390776497237005"
"16592","GBF1_w_104007172.26","0.144560442623132"
"16593","GBF1_w_104007173.25","0.0166968090773494"
"16594","GBF1_w_104007213.28","-0.0127915467487679"
"16595","GBF1_w_104007225.25","-0.220226702506283"
"16596","GBF1_w_104007225.27","0.312156243195213"
"16597","GBF1_w_104007226.28","0.0968710468507381"
"16598","GBF1_w_104007240.27","0.248923567084928"
"16599","GBF1_w_104007240.28","-0.0773486343782363"
"16600","GBF1_w_104007244.24","-0.258384863459383"
"16601","GBF1_w_104007265.24","-0.0585247616872519"
"16602","GBF1_w_104007266.28","-0.0222761821119546"
"16603","GBF1_w_104007330.27","0.0837123783115437"
"16604","GBF1_w_104007330.28","-0.066807962320882"
"16605","GBF1_w_104007356.24","0.309015507468395"
"16606","GBF1_w_104007467.28","0.0253278067005405"
"16607","GBF1_w_104007472.26","-0.593540455602139"
"16608","GBF1_w_104007472.27","0.324175320293064"
"16609","GBF1_w_104007476.26","-0.193258431769688"
"16610","GBF1_w_104007477.25","0.00182311801304611"
"16611","GBF1_w_104007563.27","0.241009861254722"
"16612","GBF1_w_104007636.26","0.0887146517951956"
"16613","GBF1_w_104007636.28","-0.0589473069672526"
"16614","GBF1_w_104007687.26","0.244721093622459"
"16615","GBF1_w_104007688.25","-0.0888193186886213"
"16616","GBF1_w_104007688.28","-0.0645106483759071"
"16617","GBF1_w_104007696.23","-0.193405115126984"
"16618","GBF1_w_104007696.27","-0.0294375172874823"
"16619","GBF1_w_104007732.27","-0.122248282178855"
"16620","GBF1_w_104008240.24","-0.125189597867256"
"16621","GBF1_w_104008240.28","0.266872802369067"
"16622","GBF1_w_104008253.24","-0.545705457865041"
"16623","GBF1_w_104008690.27","0.355066915463944"
"16624","GBF1_w_104008691.26","0.328946766602056"
"16625","GBF1_w_104008696.26","0.0484702402901984"
"16626","GBF1_w_104008696.27","0.184246325593553"
